name,isPartyConstant,partyCount,partyChanger,num,isFemale,isIndependent,isAkjol,isSDPK,isCommunist,isAtameken,isAtajurt,isRepublic,isArnamys,isAlga,isAdilet,isOther,isDvijAtajurt,isBirbol,isKyrgyzstan,isOnuguu,isRepAtajurt,allParties,sozyv,party,sozyvMisser,idname
Сабиров Максат Эсенович,1,2,0,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,,Republic,Republic - Ata Jurt",5,Republic,1.0,357
Сабиров Максат Эсенович,1,2,0,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,",,,,Republic,Republic - Ata Jurt",6,Republic - Ata Jurt,1.0,357
Сабиров Равшанбек Азатович,0,1,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ata Meken,",5,Ata Meken,,358
Савицкий Александр Васильевич,0,1,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,359
Садыбакасова Шарипа Садыбакасовна,0,3,0,89,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,Ak Jol,,",1,Independent,2.0,360
Садыбакасова Шарипа Садыбакасовна,0,3,0,35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,Ak Jol,,",2,Independent,2.0,360
Садыбакасова Шарипа Садыбакасовна,0,3,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,Ak Jol,,",4,Ak Jol,2.0,360
Садырбаев Дооронбек,0,3,0,46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Independent,Independent,Movement Ata-Jurt,,,",1,Independent,1.0,361
Садырбаев Дооронбек,0,3,0,85,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Independent,Independent,Movement Ata-Jurt,,,",2,Independent,1.0,361
Садырбаев Дооронбек,0,3,0,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Independent,Independent,Movement Ata-Jurt,,,",3,Movement Ata-Jurt,1.0,361
Садырбаева Гуласал,0,1,0,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ata Meken,",5,Ata Meken,,362
Сакебаев Советбек Абдышевич,0,1,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,363
Сакебаев Эркин Абдышевич,0,1,0,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,SDPK,",5,SDPK,,364
Салахудинов Жалаллидин Сабахидинович,0,1,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,365
Салимов Турсунтай Аблизович,0,1,0,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,SDPK,",5,SDPK,,366
Салымбеков Аскар Мааткабылович,0,2,1,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",,Alga Kyrgyzstan,Ak Jol,,",3,Alga Kyrgyzstan,1.0,367
Салымбеков Аскар Мааткабылович,0,2,1,37,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",,Alga Kyrgyzstan,Ak Jol,,",4,Ak Jol,1.0,367
Салымбеков Мамытбай Маткабылович,0,2,1,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,",,Alga Kyrgyzstan,,SDPK,",3,Alga Kyrgyzstan,2.0,368
Салымбеков Мамытбай Маткабылович,0,2,1,100,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,",,Alga Kyrgyzstan,,SDPK,",5,SDPK,2.0,368
Салянова Аида Женишбековна,0,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ata Meken",6,Ata Meken,,369
Самаев Урматбек Обозбекович,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Kyrgyzstan",6,Kyrgyzstan,,370
Самаков Карганбек Садыкович,0,3,0,34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",Independent,Independent,,Ata Meken,",2,Independent,2.0,371
Самаков Карганбек Садыкович,0,3,0,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",Independent,Independent,,Ata Meken,",3,Independent,2.0,371
Самаков Карганбек Садыкович,0,3,0,34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",Independent,Independent,,Ata Meken,",5,Ata Meken,2.0,371
Самат Гульнара-Клара,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ata Meken",6,Ata Meken,,372
Саматов Жыргалбек Алимбаевич,0,1,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,,373
Самигуллина Альфия Эльдаровна,0,1,0,131,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,374
Сан Борис Анатольевич,0,1,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,375
Сапарбаев Жоомарт Рахатович,0,1,0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ata Meken,",5,Ata Meken,,376
Сариев Темир Аргембаевич,0,2,0,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,Independent,,,",2,Independent,1.0,377
Сариев Темир Аргембаевич,0,2,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,Independent,,,",3,Independent,1.0,377
Сарпашев Тайырбек Дуйшекеевич,0,2,0,83,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",Independent,Alga Kyrgyzstan,,,",2,Independent,1.0,378
Сарпашев Тайырбек Дуйшекеевич,0,2,0,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",Independent,Alga Kyrgyzstan,,,",3,Alga Kyrgyzstan,1.0,378
Сарсейитов Исланбек Зайырбекович,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Kyrgyzstan",6,Kyrgyzstan,,379
Сарыгулов Дастан Исламович,0,1,0,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,380
Сасыкбаева Асия Айтбаевна,0,1,0,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ata Meken,",5,Ata Meken,,381
Сатыбалдиев Жанторо Жолдошевич,0,1,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Independent,,,",3,Independent,,382
Сатыбалдиев Кыянбек Урмаматович,0,1,0,149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,383
Сейтказиев Анаш Токтосунович,0,1,0,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,",,,Communist party,,",4,Communist party,,384
Сидоренко Раиса Васильевна,0,1,0,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,385
Скрипкина Галина Анатольевна,1,3,0,91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,SDPK,SDPK,SDPK",4,SDPK,1.0,386
Скрипкина Галина Анатольевна,1,3,0,119,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,SDPK,SDPK,SDPK",5,SDPK,1.0,386
Скрипкина Галина Анатольевна,1,3,0,150,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,SDPK,SDPK,SDPK",6,SDPK,1.0,386
Строкова Евгения Григорьевна,0,1,0,144,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,387
Субанбеков Бакирдин Жамалович,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,,,,Bir Bol",6,Bir Bol,,388
Субанбеков Таалайбек Джамалович,0,1,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Independent,,,",3,Independent,,389
Субанов Мырзакан Усурканович,0,1,0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,390
Суваналиев Омурбек Исакович,0,1,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,391
Сулайманов Алтынбек Турдубаевич,0,3,1,34,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,",,,Ak Jol,Republic,Bir Bol",4,Ak Jol,1.0,392
Сулайманов Алтынбек Турдубаевич,0,3,1,87,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,",,,Ak Jol,Republic,Bir Bol",5,Republic,1.0,392
Сулайманов Алтынбек Турдубаевич,0,3,1,17,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,",,,Ak Jol,Republic,Bir Bol",6,Bir Bol,1.0,392
Сулайманов Нурлан Чолпонбаевич,0,1,0,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ata-Jurt,",5,Ata-Jurt,,393
Сулейманов Бахадыр Искакович,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ata Meken",6,Ata Meken,,394
Султаналиева Гульжамал Тиленбаевна,0,1,0,85,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,",,,Communist party,,",4,Communist party,,395
Султанбекова Чолпон Аалыевна,0,2,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,",,,,Republic,Kyrgyzstan",5,Republic,1.0,396
Султанбекова Чолпон Аалыевна,0,2,1,46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,",,,,Republic,Kyrgyzstan",6,Kyrgyzstan,1.0,396
Султанов Абдыкапар Маданбекович,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,",,,,,Onuguu-progress",6,Onuguu-progress,,397
Султанов Акылбек Шакирович,0,1,0,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,SDPK,",5,SDPK,,398
Султанов Алымбай Алымбекович,0,1,0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,399
Султанов Бекболот Мырзакасымович,0,1,0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,400
Султанов Марат Абдыразакович,0,3,0,80,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",Independent,Independent,,Ata-Jurt,",2,Independent,2.0,401
Султанов Марат Абдыразакович,0,3,0,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",Independent,Independent,,Ata-Jurt,",3,Independent,2.0,401
Султанов Марат Абдыразакович,0,3,0,65,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",Independent,Independent,,Ata-Jurt,",5,Ata-Jurt,2.0,401
Сурабалдиева Эльвира Жыргалбековна,0,1,0,120,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,SDPK",6,SDPK,,402
Суракматов Азиз Эмильбекович,0,1,0,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ata-Jurt,",5,Ata-Jurt,,403
Сыдыгалиев Бектен Качкыналиевич,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Kyrgyzstan",6,Kyrgyzstan,,404
Сыдыгалиев Нурбек Омурбекович,0,1,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ata Meken",6,Ata Meken,,405
Сыдыков Бактыбек Усенович,0,1,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,,406
Сыдыков Усен,0,1,0,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,407
Сыдыков Шералы Матенович,0,1,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,408
Сыдыкова Лейла Чынтургановна,0,1,0,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,409
Тагаев Айтибай Султанович,0,2,1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",,Alga Kyrgyzstan,Ak Jol,,",3,Alga Kyrgyzstan,1.0,410
Тагаев Айтибай Султанович,0,2,1,32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",,Alga Kyrgyzstan,Ak Jol,,",4,Ak Jol,1.0,410
Тагаев Рашид Бакирович,0,2,0,44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Independent,Ak Jol,,",3,Independent,1.0,411
Тагаев Рашид Бакирович,0,2,0,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Independent,Ak Jol,,",4,Ak Jol,1.0,411
Тагаев Эрмамат Султанович,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,,,,Bir Bol",6,Bir Bol,,412
Талиева Камила Абдыразаковна,0,1,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,",5,Ar-Namys,,413
Ташиев Камчыбек Кыдыршаевич,0,2,0,45,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,Independent,,Ata-Jurt,",3,Independent,2.0,414
Ташиев Камчыбек Кыдыршаевич,0,2,0,58,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,Independent,,Ata-Jurt,",5,Ata-Jurt,2.0,414
Таштанбеков Акбокон Дукенович,0,1,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,415
Текебаев Омурбек Чиркешович,0,5,1,44,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Independent,Independent,Movement Ata-Jurt,,Ata Meken,Ata Meken",1,Independent,2.0,416
Текебаев Омурбек Чиркешович,0,5,1,103,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Independent,Independent,Movement Ata-Jurt,,Ata Meken,Ata Meken",2,Independent,2.0,416
Текебаев Омурбек Чиркешович,0,5,1,25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Independent,Independent,Movement Ata-Jurt,,Ata Meken,Ata Meken",3,Movement Ata-Jurt,2.0,416
Текебаев Омурбек Чиркешович,0,5,1,40,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Independent,Independent,Movement Ata-Jurt,,Ata Meken,Ata Meken",5,Ata Meken,2.0,416
Текебаев Омурбек Чиркешович,0,5,1,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Independent,Independent,Movement Ata-Jurt,,Ata Meken,Ata Meken",6,Ata Meken,2.0,416
Тентиев Дженишбек Абдиевич,0,1,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,417
Тербишалиев Данияр Омурзакович,0,1,0,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,SDPK,",5,SDPK,,418
Тилебалиев Адылбек Казыбекович,0,1,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,419
Тиллаев Таабалды Гапырович,0,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,,420
Тойчубеков Юруслан Жуманович,0,1,0,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,421
Токоев Иса Насыралиевич,0,2,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",1,Independent,1.0,422
Токоев Иса Насыралиевич,0,2,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",2,Independent,1.0,422
Токтоболотов Малабек Анашевич,0,1,0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,423
Токтомышев Советбек,0,1,0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,424
Токторов Алмазбек Сатиевич,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Kyrgyzstan",6,Kyrgyzstan,,425
Токтошев Эмиль Токтакунович,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ata Meken",6,Ata Meken,,426
Тологонов Райкан,0,1,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,Ata Meken,",5,Ata Meken,,427
Толоконцев Владимир Григорьевич,0,1,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,428
Толонов Арапбай,0,4,0,80,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,Ak Jol,,",1,Independent,1.0,429
Толонов Арапбай,0,4,0,32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,Ak Jol,,",2,Independent,1.0,429
Толонов Арапбай,0,4,0,35,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,Ak Jol,,",3,Independent,1.0,429
Толонов Арапбай,0,4,0,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,Independent,Ak Jol,,",4,Ak Jol,1.0,429
Толонов Данияр Эрмекович,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Kyrgyzstan",6,Kyrgyzstan,,430
Торобаев Бакыт Эргешевич,0,3,1,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,",,,Ak Jol,Republic,Onuguu-progress",4,Ak Jol,1.0,431
Торобаев Бакыт Эргешевич,0,3,1,88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,",,,Ak Jol,Republic,Onuguu-progress",5,Republic,1.0,431
Торобаев Бакыт Эргешевич,0,3,1,57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,",,,Ak Jol,Republic,Onuguu-progress",6,Onuguu-progress,1.0,431
Торобаев Эргеш Торобаевич,0,3,0,53,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Independent,Independent,Alga Kyrgyzstan,,,",1,Independent,1.0,432
Торобаев Эргеш Торобаевич,0,3,0,31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Independent,Independent,Alga Kyrgyzstan,,,",2,Independent,1.0,432
Торобаев Эргеш Торобаевич,0,3,0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Independent,Independent,Alga Kyrgyzstan,,,",3,Alga Kyrgyzstan,1.0,432
Торобеков Нурлан Надирович,0,1,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,",5,Ar-Namys,,433
Торокулов Дуйшон Гуламкадырович,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,,,,Bir Bol",6,Bir Bol,,434
Тотонов Нурбек Темирбекович,0,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,,435
Тулендыбаев Пархат Розымович,0,2,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,Ak Jol,,Republic - Ata Jurt",4,Ak Jol,2.0,436
Тулендыбаев Пархат Розымович,0,2,1,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,Ak Jol,,Republic - Ata Jurt",6,Republic - Ata Jurt,2.0,436
Тулубердиев Жамалбек Тулебердиевич,0,1,0,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,437
Туманбаева Рада Мураталыевна,0,1,0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,,438
Туманов Кубанычбек Туманович,0,1,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,",5,Ar-Namys,,439
Туманов Токтогул Туманович,0,1,0,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,SDPK,",5,SDPK,,440
Турдумамбетов Жолдошбек,0,1,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,441
Турсунбаев Азизбек Атакозуевич,0,3,1,37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,Independent,Ak Jol,,Kyrgyzstan",3,Independent,2.0,442
Турсунбаев Азизбек Атакозуевич,0,3,1,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,Independent,Ak Jol,,Kyrgyzstan",4,Ak Jol,2.0,442
Турсунбаев Азизбек Атакозуевич,0,3,1,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,Independent,Ak Jol,,Kyrgyzstan",6,Kyrgyzstan,2.0,442
Турсунбеков Чыныбай Акунович,1,2,0,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,SDPK,SDPK",5,SDPK,1.0,443
Турсунбеков Чыныбай Акунович,1,2,0,129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,SDPK,SDPK",6,SDPK,1.0,443
Турусбеков Бактыбек Сагындыкович,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,,,,Bir Bol",6,Bir Bol,,444
Турускулов Жыргалбек Куручбекович,0,1,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",,,,,Republic - Ata Jurt",6,Republic - Ata Jurt,,445
Тюлеев Нариман Ташболотович,0,1,0,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ata-Jurt,",5,Ata-Jurt,,446
Узакбаев Абылкайыр Осмонбекович,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,",,,,,Onuguu-progress",6,Onuguu-progress,,447
Узакбаев Талантбек Макишович,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,",,,,Ar-Namys,",5,Ar-Namys,,448
Узакбаев Эмильбек Узакбаевич,0,1,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,449
Урманаев Султан Исакунович,0,2,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,Independent,,,",1,Independent,2.0,450
Урманаев Султан Исакунович,0,2,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,Independent,,,",3,Independent,2.0,450
Усенов Данияр Токтогулович,0,1,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,451
Усубалиев Турдакун Усубалиевич,0,2,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",1,Independent,1.0,452
Усубалиев Турдакун Усубалиевич,0,2,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,Independent,,,,",2,Independent,1.0,452
Фаттахов Бахтияржан Азизович,0,1,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,453
Хакимов Абдумуталип Мирзарахимович,0,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",,Alga Kyrgyzstan,,,",3,Alga Kyrgyzstan,,454
Худайбергенов Болот Джузумкулович,0,1,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,455
Чекиев Турдубек Узакбаевич,0,1,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,456
Чойбеков Руслан Нуркалиевич,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Kyrgyzstan",6,Kyrgyzstan,,457
Чолпонбаев Мукар Шалтакович,0,1,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,458
Чолпонбаев Улан Сапарбекович,1,2,0,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,",,,,Ata-Jurt,Republic - Ata Jurt",5,Ata-Jurt,1.0,459
Чолпонбаев Улан Сапарбекович,1,2,0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,",,,,Ata-Jurt,Republic - Ata Jurt",6,Republic - Ata Jurt,1.0,459
Чотонов Дуйшенкул Тезекбаевич,0,1,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,460
Чудинов Игорь Витальевич,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,,,,Bir Bol",6,Bir Bol,,461
Чырмашев Сатывалды Чырмашевич,0,1,0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",Independent,,,,",2,Independent,,462
Шабанова Татьяна Владимировна,0,1,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ak Jol,,",4,Ak Jol,,463
Шабатоев Руслан Алымкулович,0,1,0,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,SDPK,,",4,SDPK,,464
Шадиев Аскарбек Алимбаевич,0,4,1,61,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,",Independent,Alga Kyrgyzstan,Ak Jol,,Bir Bol",2,Independent,2.0,465
Шадиев Аскарбек Алимбаевич,0,4,1,13,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,",Independent,Alga Kyrgyzstan,Ak Jol,,Bir Bol",3,Alga Kyrgyzstan,2.0,465
Шадиев Аскарбек Алимбаевич,0,4,1,25,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,",Independent,Alga Kyrgyzstan,Ak Jol,,Bir Bol",4,Ak Jol,2.0,465
Шадиев Аскарбек Алимбаевич,0,4,1,25,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,",Independent,Alga Kyrgyzstan,Ak Jol,,Bir Bol",6,Bir Bol,2.0,465
Шайлиева Токон Асановна,0,1,0,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Independent,,,,,",1,Independent,,466
Шайназаров Тынчтык Урайимович,0,2,1,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,",,,,Republic,Onuguu-progress",5,Republic,1.0,467
Шайназаров Тынчтык Урайимович,0,2,1,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,",,,,Republic,Onuguu-progress",6,Onuguu-progress,1.0,467
Шарапов Закир Эшматович,0,2,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,",Independent,,,,Republic - Ata Jurt",2,Independent,4.0,468
